"","years","age","counties","cases","sexInd"
"15143",1977,"20-24","Jönköping",0,"Men"
"15144",1977,"25-29","Jönköping",0,"Men"
"15145",1977,"30-34","Jönköping",8.34,"Men"
"15146",1977,"35-39","Jönköping",0,"Men"
"15147",1977,"40-44","Jönköping",0,"Men"
"15148",1977,"45-49","Jönköping",0,"Men"
"15149",1977,"50-54","Jönköping",0,"Men"
"15150",1977,"55-59","Jönköping",9.97,"Men"
"15151",1977,"60-64","Jönköping",0,"Men"
"15152",1977,"65-69","Jönköping",47.34,"Men"
"15153",1977,"70-74","Jönköping",31.94,"Men"
"15154",1977,"75-59","Jönköping",138.6,"Men"
"15155",1977,"80-84","Jönköping",42.52,"Men"
"15156",1977,"85+","Jönköping",450.96,"Men"
"15157",1977,"0-4","Kronoberg",0,"Men"
"15158",1977,"5-9","Kronoberg",0,"Men"
"15159",1977,"10-14","Kronoberg",0,"Men"
"15160",1977,"15-19","Kronoberg",0,"Men"
"15161",1977,"20-24","Kronoberg",0,"Men"
"15162",1977,"25-29","Kronoberg",0,"Men"
"15163",1977,"30-34","Kronoberg",0,"Men"
"15164",1977,"35-39","Kronoberg",19.28,"Men"
"15165",1977,"40-44","Kronoberg",0,"Men"
"15166",1977,"45-49","Kronoberg",0,"Men"
"15167",1977,"50-54","Kronoberg",19.77,"Men"
"15168",1977,"55-59","Kronoberg",0,"Men"
"15169",1977,"60-64","Kronoberg",20.09,"Men"
"15170",1977,"65-69","Kronoberg",105.62,"Men"
"15171",1977,"70-74","Kronoberg",54.35,"Men"
"15172",1977,"75-59","Kronoberg",147.03,"Men"
"15173",1977,"80-84","Kronoberg",186.28,"Men"
"15174",1977,"85+","Kronoberg",565.29,"Men"
"15175",1977,"0-4","Kalmar",0,"Men"
"15176",1977,"5-9","Kalmar",0,"Men"
"15177",1977,"10-14","Kalmar",0,"Men"
"15178",1977,"15-19","Kalmar",0,"Men"
"15179",1977,"20-24","Kalmar",0,"Men"
"15180",1977,"25-29","Kalmar",0,"Men"
"15181",1977,"30-34","Kalmar",0,"Men"
"15182",1977,"35-39","Kalmar",0,"Men"
"15183",1977,"40-44","Kalmar",0,"Men"
"15184",1977,"45-49","Kalmar",15.03,"Men"
"15185",1977,"50-54","Kalmar",0,"Men"
"15186",1977,"55-59","Kalmar",13.13,"Men"
"15187",1977,"60-64","Kalmar",39.58,"Men"
"15188",1977,"65-69","Kalmar",54.72,"Men"
"15189",1977,"70-74","Kalmar",0,"Men"
"15190",1977,"75-59","Kalmar",50.07,"Men"
"15191",1977,"80-84","Kalmar",189.04,"Men"
"15192",1977,"85+","Kalmar",0,"Men"
"15193",1977,"0-4","Gotland",0,"Men"
"15194",1977,"5-9","Gotland",0,"Men"
"15195",1977,"10-14","Gotland",0,"Men"
"15196",1977,"15-19","Gotland",0,"Men"
"15197",1977,"20-24","Gotland",0,"Men"
"15198",1977,"25-29","Gotland",0,"Men"
"15199",1977,"30-34","Gotland",0,"Men"
"15200",1977,"35-39","Gotland",0,"Men"
"15201",1977,"40-44","Gotland",0,"Men"
"15202",1977,"45-49","Gotland",0,"Men"
"15203",1977,"50-54","Gotland",0,"Men"
"15204",1977,"55-59","Gotland",0,"Men"
"15205",1977,"60-64","Gotland",0,"Men"
"15206",1977,"65-69","Gotland",197.63,"Men"
"15207",1977,"70-74","Gotland",0,"Men"
"15208",1977,"75-59","Gotland",0,"Men"
"15209",1977,"80-84","Gotland",0,"Men"
"15210",1977,"85+","Gotland",0,"Men"
"15211",1977,"0-4","Blekinge",0,"Men"
"15212",1977,"5-9","Blekinge",0,"Men"
"15213",1977,"10-14","Blekinge",0,"Men"
"15214",1977,"15-19","Blekinge",0,"Men"
"15215",1977,"20-24","Blekinge",0,"Men"
"15216",1977,"25-29","Blekinge",0,"Men"
"15217",1977,"30-34","Blekinge",0,"Men"
"15218",1977,"35-39","Blekinge",20.31,"Men"
"15219",1977,"40-44","Blekinge",0,"Men"
"15220",1977,"45-49","Blekinge",0,"Men"
"15221",1977,"50-54","Blekinge",0,"Men"
"15222",1977,"55-59","Blekinge",43.1,"Men"
"15223",1977,"60-64","Blekinge",0,"Men"
"15224",1977,"65-69","Blekinge",47.39,"Men"
"15225",1977,"70-74","Blekinge",117.3,"Men"
"15226",1977,"75-59","Blekinge",132.74,"Men"
"15227",1977,"80-84","Blekinge",81.07,"Men"
"15228",1977,"85+","Blekinge",158.86,"Men"
"15229",1977,"0-4","Skåne",0,"Men"
"15230",1977,"5-9","Skåne",0,"Men"
"15231",1977,"10-14","Skåne",0,"Men"
"15232",1977,"15-19","Skåne",0,"Men"
"15233",1977,"20-24","Skåne",2.94,"Men"
"15234",1977,"25-29","Skåne",0,"Men"
"15235",1977,"30-34","Skåne",2.39,"Men"
"15236",1977,"35-39","Skåne",0,"Men"
"15237",1977,"40-44","Skåne",3.57,"Men"
"15238",1977,"45-49","Skåne",10.6,"Men"
"15239",1977,"50-54","Skåne",3.34,"Men"
"15240",1977,"55-59","Skåne",13.01,"Men"
"15241",1977,"60-64","Skåne",17.72,"Men"
"15242",1977,"65-69","Skåne",53.35,"Men"
"15243",1977,"70-74","Skåne",85.61,"Men"
"15244",1977,"75-59","Skåne",160.53,"Men"
"15245",1977,"80-84","Skåne",256.3,"Men"
"15246",1977,"85+","Skåne",389.15,"Men"
"15247",1977,"0-4","Halland",0,"Men"
"15248",1977,"5-9","Halland",0,"Men"
"15249",1977,"10-14","Halland",0,"Men"
"15250",1977,"15-19","Halland",0,"Men"
"15251",1977,"20-24","Halland",0,"Men"
"15252",1977,"25-29","Halland",0,"Men"
"15253",1977,"30-34","Halland",0,"Men"
"15254",1977,"35-39","Halland",0,"Men"
"15255",1977,"40-44","Halland",0,"Men"
"15256",1977,"45-49","Halland",0,"Men"
"15257",1977,"50-54","Halland",0,"Men"
"15258",1977,"55-59","Halland",14.77,"Men"
"15259",1977,"60-64","Halland",16.27,"Men"
"15260",1977,"65-69","Halland",34.48,"Men"
"15261",1977,"70-74","Halland",67.11,"Men"
"15262",1977,"75-59","Halland",101.23,"Men"
"15263",1977,"80-84","Halland",120.26,"Men"
"15264",1977,"85+","Halland",323.8,"Men"
"15265",1977,"0-4","VästraGötaland",0,"Men"
"15266",1977,"5-9","VästraGötaland",0,"Men"
"15267",1977,"10-14","VästraGötaland",0,"Men"
"15268",1977,"15-19","VästraGötaland",0,"Men"
"15269",1977,"20-24","VästraGötaland",0,"Men"
"15270",1977,"25-29","VästraGötaland",0,"Men"
"15271",1977,"30-34","VästraGötaland",0,"Men"
"15272",1977,"35-39","VästraGötaland",2.31,"Men"
"15273",1977,"40-44","VästraGötaland",0,"Men"
"15274",1977,"45-49","VästraGötaland",5.19,"Men"
"15275",1977,"50-54","VästraGötaland",4.83,"Men"
"15276",1977,"55-59","VästraGötaland",16.34,"Men"
"15277",1977,"60-64","VästraGötaland",12.87,"Men"
"15278",1977,"65-69","VästraGötaland",31.01,"Men"
"15279",1977,"70-74","VästraGötaland",89.09,"Men"
"15280",1977,"75-59","VästraGötaland",126.5,"Men"
"15281",1977,"80-84","VästraGötaland",218.56,"Men"
"15282",1977,"85+","VästraGötaland",409.95,"Men"
"15283",1977,"0-4","Värmland",0,"Men"
"15284",1977,"5-9","Värmland",0,"Men"
"15285",1977,"10-14","Värmland",0,"Men"
"15286",1977,"15-19","Värmland",0,"Men"
"15287",1977,"20-24","Värmland",0,"Men"
"15288",1977,"25-29","Värmland",0,"Men"
"15289",1977,"30-34","Värmland",0,"Men"
"15290",1977,"35-39","Värmland",0,"Men"
"15291",1977,"40-44","Värmland",0,"Men"
"15292",1977,"45-49","Värmland",0,"Men"
"15293",1977,"50-54","Värmland",11.08,"Men"
"15294",1977,"55-59","Värmland",30.73,"Men"
"15295",1977,"60-64","Värmland",34.36,"Men"
"15296",1977,"65-69","Värmland",35.93,"Men"
"15297",1977,"70-74","Värmland",107.73,"Men"
"15298",1977,"75-59","Värmland",44.15,"Men"
"15299",1977,"80-84","Värmland",165.6,"Men"
"15300",1977,"85+","Värmland",168.42,"Men"
"15301",1977,"0-4","Örebro",0,"Men"
"15302",1977,"5-9","Örebro",0,"Men"
"15303",1977,"10-14","Örebro",0,"Men"
"15304",1977,"15-19","Örebro",0,"Men"
"15305",1977,"20-24","Örebro",0,"Men"
"15306",1977,"25-29","Örebro",0,"Men"
"15307",1977,"30-34","Örebro",0,"Men"
"15308",1977,"35-39","Örebro",0,"Men"
"15309",1977,"40-44","Örebro",0,"Men"
"15310",1977,"45-49","Örebro",0,"Men"
"15311",1977,"50-54","Örebro",0,"Men"
"15312",1977,"55-59","Örebro",22.28,"Men"
"15313",1977,"60-64","Örebro",0,"Men"
"15314",1977,"65-69","Örebro",12.98,"Men"
"15315",1977,"70-74","Örebro",0,"Men"
"15316",1977,"75-59","Örebro",25.32,"Men"
"15317",1977,"80-84","Örebro",328.25,"Men"
"15318",1977,"85+","Örebro",173.99,"Men"
"15319",1977,"0-4","Västmanland",0,"Men"
"15320",1977,"5-9","Västmanland",0,"Men"
"15321",1977,"10-14","Västmanland",0,"Men"
"15322",1977,"15-19","Västmanland",0,"Men"
"15323",1977,"20-24","Västmanland",0,"Men"
"15324",1977,"25-29","Västmanland",0,"Men"
"15325",1977,"30-34","Västmanland",0,"Men"
"15326",1977,"35-39","Västmanland",0,"Men"
"15327",1977,"40-44","Västmanland",0,"Men"
"15328",1977,"45-49","Västmanland",0,"Men"
"15329",1977,"50-54","Västmanland",0,"Men"
"15330",1977,"55-59","Västmanland",0,"Men"
"15331",1977,"60-64","Västmanland",14.68,"Men"
"15332",1977,"65-69","Västmanland",49.84,"Men"
"15333",1977,"70-74","Västmanland",0,"Men"
"15334",1977,"75-59","Västmanland",37.5,"Men"
"15335",1977,"80-84","Västmanland",0,"Men"
"15336",1977,"85+","Västmanland",132.36,"Men"
"15337",1977,"0-4","Dalarna",0,"Men"
"15338",1977,"5-9","Dalarna",0,"Men"
"15339",1977,"10-14","Dalarna",0,"Men"
"15340",1977,"15-19","Dalarna",0,"Men"
"15341",1977,"20-24","Dalarna",0,"Men"
"15342",1977,"25-29","Dalarna",0,"Men"
"15343",1977,"30-34","Dalarna",0,"Men"
"15344",1977,"35-39","Dalarna",12.09,"Men"
"15345",1977,"40-44","Dalarna",0,"Men"
"15346",1977,"45-49","Dalarna",0,"Men"
"15347",1977,"50-54","Dalarna",11.79,"Men"
"15348",1977,"55-59","Dalarna",0,"Men"
"15349",1977,"60-64","Dalarna",0,"Men"
"15350",1977,"65-69","Dalarna",11.83,"Men"
"15351",1977,"70-74","Dalarna",63.22,"Men"
"15352",1977,"75-59","Dalarna",47.55,"Men"
"15353",1977,"80-84","Dalarna",168.28,"Men"
"15354",1977,"85+","Dalarna",182.57,"Men"
"15355",1977,"0-4","Gävleborg",0,"Men"
"15356",1977,"5-9","Gävleborg",0,"Men"
"15357",1977,"10-14","Gävleborg",0,"Men"
"15358",1977,"15-19","Gävleborg",0,"Men"
"15359",1977,"20-24","Gävleborg",0,"Men"
"15360",1977,"25-29","Gävleborg",0,"Men"
"15361",1977,"30-34","Gävleborg",0,"Men"
"15362",1977,"35-39","Gävleborg",0,"Men"
"15363",1977,"40-44","Gävleborg",0,"Men"
"15364",1977,"45-49","Gävleborg",11.88,"Men"
"15365",1977,"50-54","Gävleborg",0,"Men"
"15366",1977,"55-59","Gävleborg",10.3,"Men"
"15367",1977,"60-64","Gävleborg",57.08,"Men"
"15368",1977,"65-69","Gävleborg",11.85,"Men"
"15369",1977,"70-74","Gävleborg",75.3,"Men"
"15370",1977,"75-59","Gävleborg",109.53,"Men"
"15371",1977,"80-84","Gävleborg",84.94,"Men"
"15372",1977,"85+","Gävleborg",261.32,"Men"
"15373",1977,"0-4","Västernorrland",0,"Men"
"15374",1977,"5-9","Västernorrland",0,"Men"
"15375",1977,"10-14","Västernorrland",0,"Men"
"15376",1977,"15-19","Västernorrland",0,"Men"
"15377",1977,"20-24","Västernorrland",0,"Men"
"15378",1977,"25-29","Västernorrland",0,"Men"
"15379",1977,"30-34","Västernorrland",0,"Men"
"15380",1977,"35-39","Västernorrland",0,"Men"
"15381",1977,"40-44","Västernorrland",0,"Men"
"15382",1977,"45-49","Västernorrland",0,"Men"
"15383",1977,"50-54","Västernorrland",0,"Men"
"15384",1977,"55-59","Västernorrland",0,"Men"
"15385",1977,"60-64","Västernorrland",0,"Men"
"15386",1977,"65-69","Västernorrland",25.92,"Men"
"15387",1977,"70-74","Västernorrland",83.67,"Men"
"15388",1977,"75-59","Västernorrland",75.23,"Men"
"15389",1977,"80-84","Västernorrland",97.44,"Men"
"15390",1977,"85+","Västernorrland",98.28,"Men"
"15391",1977,"0-4","Jämtland",0,"Men"
"15392",1977,"5-9","Jämtland",0,"Men"
"15393",1977,"10-14","Jämtland",0,"Men"
"15394",1977,"15-19","Jämtland",0,"Men"
"15395",1977,"20-24","Jämtland",0,"Men"
"15396",1977,"25-29","Jämtland",0,"Men"
"15397",1977,"30-34","Jämtland",0,"Men"
"15398",1977,"35-39","Jämtland",0,"Men"
"15399",1977,"40-44","Jämtland",0,"Men"
"15400",1977,"45-49","Jämtland",0,"Men"
"15401",1977,"50-54","Jämtland",0,"Men"
"15402",1977,"55-59","Jämtland",0,"Men"
"15403",1977,"60-64","Jämtland",43.54,"Men"
"15404",1977,"65-69","Jämtland",72.37,"Men"
"15405",1977,"70-74","Jämtland",62.75,"Men"
"15406",1977,"75-59","Jämtland",128.01,"Men"
"15407",1977,"80-84","Jämtland",146.52,"Men"
"15408",1977,"85+","Jämtland",120.63,"Men"
"15409",1977,"0-4","Västerbotten",0,"Men"
"15410",1977,"5-9","Västerbotten",0,"Men"
"15411",1977,"10-14","Västerbotten",0,"Men"
"15412",1977,"15-19","Västerbotten",0,"Men"
"15413",1977,"20-24","Västerbotten",0,"Men"
"15414",1977,"25-29","Västerbotten",0,"Men"
"15415",1977,"30-34","Västerbotten",0,"Men"
"15416",1977,"35-39","Västerbotten",0,"Men"
"15417",1977,"40-44","Västerbotten",0,"Men"
"15418",1977,"45-49","Västerbotten",14.75,"Men"
"15419",1977,"50-54","Västerbotten",13.62,"Men"
"15420",1977,"55-59","Västerbotten",0,"Men"
"15421",1977,"60-64","Västerbotten",0,"Men"
"15422",1977,"65-69","Västerbotten",32.17,"Men"
"15423",1977,"70-74","Västerbotten",41.74,"Men"
"15424",1977,"75-59","Västerbotten",64.83,"Men"
"15425",1977,"80-84","Västerbotten",124.57,"Men"
"15426",1977,"85+","Västerbotten",0,"Men"
"15427",1977,"0-4","Norrbotten",0,"Men"
"15428",1977,"5-9","Norrbotten",0,"Men"
"15429",1977,"10-14","Norrbotten",0,"Men"
"15430",1977,"15-19","Norrbotten",0,"Men"
"15431",1977,"20-24","Norrbotten",0,"Men"
"15432",1977,"25-29","Norrbotten",0,"Men"
"15433",1977,"30-34","Norrbotten",0,"Men"
"15434",1977,"35-39","Norrbotten",0,"Men"
"15435",1977,"40-44","Norrbotten",0,"Men"
"15436",1977,"45-49","Norrbotten",0,"Men"
"15437",1977,"50-54","Norrbotten",12.42,"Men"
"15438",1977,"55-59","Norrbotten",0,"Men"
"15439",1977,"60-64","Norrbotten",14.44,"Men"
"15440",1977,"65-69","Norrbotten",16.19,"Men"
"15441",1977,"70-74","Norrbotten",90.13,"Men"
"15442",1977,"75-59","Norrbotten",68.83,"Men"
"15443",1977,"80-84","Norrbotten",69.59,"Men"
"15444",1977,"85+","Norrbotten",0,"Men"
"15445",1976,"0-4","Sweden",0,"Men"
"15446",1976,"5-9","Sweden",0,"Men"
"15447",1976,"10-14","Sweden",0,"Men"
"15448",1976,"15-19","Sweden",0.37,"Men"
"15449",1976,"20-24","Sweden",0.35,"Men"
"15450",1976,"25-29","Sweden",1.21,"Men"
"15451",1976,"30-34","Sweden",0.9,"Men"
"15452",1976,"35-39","Sweden",1.59,"Men"
"15453",1976,"40-44","Sweden",3.15,"Men"
"15454",1976,"45-49","Sweden",2.17,"Men"
"15455",1976,"50-54","Sweden",5.95,"Men"
"15456",1976,"55-59","Sweden",13.87,"Men"
"15457",1976,"60-64","Sweden",25.23,"Men"
"15458",1976,"65-69","Sweden",38.2,"Men"
"15459",1976,"70-74","Sweden",64.73,"Men"
"15460",1976,"75-59","Sweden",135.69,"Men"
"15461",1976,"80-84","Sweden",154.47,"Men"
"15462",1976,"85+","Sweden",291.02,"Men"
"15463",1976,"0-4","Stockholm",0,"Men"
"15464",1976,"5-9","Stockholm",0,"Men"
"15465",1976,"10-14","Stockholm",0,"Men"
"15466",1976,"15-19","Stockholm",0,"Men"
"15467",1976,"20-24","Stockholm",0,"Men"
"15468",1976,"25-29","Stockholm",0,"Men"
"15469",1976,"30-34","Stockholm",1.43,"Men"
"15470",1976,"35-39","Stockholm",0,"Men"
"15471",1976,"40-44","Stockholm",4.88,"Men"
"15472",1976,"45-49","Stockholm",2.46,"Men"
"15473",1976,"50-54","Stockholm",6.57,"Men"
"15474",1976,"55-59","Stockholm",6.71,"Men"
"15475",1976,"60-64","Stockholm",31.34,"Men"
"15476",1976,"65-69","Stockholm",38,"Men"
"15477",1976,"70-74","Stockholm",69.87,"Men"
"15478",1976,"75-59","Stockholm",144.5,"Men"
"15479",1976,"80-84","Stockholm",172.48,"Men"
"15480",1976,"85+","Stockholm",468.06,"Men"
"15481",1976,"0-4","Uppsala",0,"Men"
"15482",1976,"5-9","Uppsala",0,"Men"
"15483",1976,"10-14","Uppsala",0,"Men"
"15484",1976,"15-19","Uppsala",0,"Men"
"15485",1976,"20-24","Uppsala",0,"Men"
"15486",1976,"25-29","Uppsala",0,"Men"
"15487",1976,"30-34","Uppsala",0,"Men"
"15488",1976,"35-39","Uppsala",0,"Men"
"15489",1976,"40-44","Uppsala",0,"Men"
"15490",1976,"45-49","Uppsala",0,"Men"
"15491",1976,"50-54","Uppsala",0,"Men"
"15492",1976,"55-59","Uppsala",46.54,"Men"
"15493",1976,"60-64","Uppsala",0,"Men"
"15494",1976,"65-69","Uppsala",17.84,"Men"
"15495",1976,"70-74","Uppsala",111.15,"Men"
"15496",1976,"75-59","Uppsala",128.72,"Men"
"15497",1976,"80-84","Uppsala",164.7,"Men"
"15498",1976,"85+","Uppsala",416.45,"Men"
"15499",1976,"0-4","Södermanland",0,"Men"
"15500",1976,"5-9","Södermanland",0,"Men"
"15501",1976,"10-14","Södermanland",0,"Men"
"15502",1976,"15-19","Södermanland",0,"Men"
"15503",1976,"20-24","Södermanland",0,"Men"
"15504",1976,"25-29","Södermanland",0,"Men"
"15505",1976,"30-34","Södermanland",0,"Men"
"15506",1976,"35-39","Södermanland",0,"Men"
"15507",1976,"40-44","Södermanland",0,"Men"
"15508",1976,"45-49","Södermanland",0,"Men"
"15509",1976,"50-54","Södermanland",0,"Men"
"15510",1976,"55-59","Södermanland",13.16,"Men"
"15511",1976,"60-64","Södermanland",28.11,"Men"
"15512",1976,"65-69","Södermanland",46.26,"Men"
"15513",1976,"70-74","Södermanland",102.17,"Men"
"15514",1976,"75-59","Södermanland",124.65,"Men"
"15515",1976,"80-84","Södermanland",175.54,"Men"
"15516",1976,"85+","Södermanland",320.86,"Men"
"15517",1976,"0-4","Östergötland",0,"Men"
"15518",1976,"5-9","Östergötland",0,"Men"
"15519",1976,"10-14","Östergötland",0,"Men"
"15520",1976,"15-19","Östergötland",0,"Men"
"15521",1976,"20-24","Östergötland",0,"Men"
"15522",1976,"25-29","Östergötland",6.52,"Men"
"15523",1976,"30-34","Östergötland",0,"Men"
"15524",1976,"35-39","Östergötland",0,"Men"
"15525",1976,"40-44","Östergötland",0,"Men"
"15526",1976,"45-49","Östergötland",0,"Men"
"15527",1976,"50-54","Östergötland",0,"Men"
"15528",1976,"55-59","Östergötland",24.89,"Men"
"15529",1976,"60-64","Östergötland",17.95,"Men"
"15530",1976,"65-69","Östergötland",9.89,"Men"
"15531",1976,"70-74","Östergötland",76.91,"Men"
"15532",1976,"75-59","Östergötland",119.63,"Men"
"15533",1976,"80-84","Östergötland",112.42,"Men"
"15534",1976,"85+","Östergötland",205.76,"Men"
"15535",1976,"0-4","Jönköping",0,"Men"
"15536",1976,"5-9","Jönköping",0,"Men"
"15537",1976,"10-14","Jönköping",0,"Men"
"15538",1976,"15-19","Jönköping",0,"Men"
"15539",1976,"20-24","Jönköping",0,"Men"
"15540",1976,"25-29","Jönköping",0,"Men"
"15541",1976,"30-34","Jönköping",0,"Men"
"15542",1976,"35-39","Jönköping",0,"Men"
"15543",1976,"40-44","Jönköping",0,"Men"
"15544",1976,"45-49","Jönköping",0,"Men"
"15545",1976,"50-54","Jönköping",0,"Men"
"15546",1976,"55-59","Jönköping",10.02,"Men"
"15547",1976,"60-64","Jönköping",32.45,"Men"
"15548",1976,"65-69","Jönköping",60.12,"Men"
"15549",1976,"70-74","Jönköping",16.15,"Men"
"15550",1976,"75-59","Jönköping",189.57,"Men"
"15551",1976,"80-84","Jönköping",0,"Men"
"15552",1976,"85+","Jönköping",148.37,"Men"
"15553",1976,"0-4","Kronoberg",0,"Men"
"15554",1976,"5-9","Kronoberg",0,"Men"
"15555",1976,"10-14","Kronoberg",0,"Men"
"15556",1976,"15-19","Kronoberg",0,"Men"
"15557",1976,"20-24","Kronoberg",0,"Men"
"15558",1976,"25-29","Kronoberg",0,"Men"
"15559",1976,"30-34","Kronoberg",0,"Men"
"15560",1976,"35-39","Kronoberg",0,"Men"
"15561",1976,"40-44","Kronoberg",0,"Men"
"15562",1976,"45-49","Kronoberg",0,"Men"
"15563",1976,"50-54","Kronoberg",0,"Men"
"15564",1976,"55-59","Kronoberg",39.11,"Men"
"15565",1976,"60-64","Kronoberg",39.53,"Men"
"15566",1976,"65-69","Kronoberg",21.39,"Men"
"15567",1976,"70-74","Kronoberg",110.21,"Men"
"15568",1976,"75-59","Kronoberg",184.54,"Men"
"15569",1976,"80-84","Kronoberg",191.08,"Men"
"15570",1976,"85+","Kronoberg",115.14,"Men"
"15571",1976,"0-4","Kalmar",0,"Men"
"15572",1976,"5-9","Kalmar",0,"Men"
"15573",1976,"10-14","Kalmar",0,"Men"
"15574",1976,"15-19","Kalmar",0,"Men"
"15575",1976,"20-24","Kalmar",0,"Men"
"15576",1976,"25-29","Kalmar",0,"Men"
"15577",1976,"30-34","Kalmar",0,"Men"
"15578",1976,"35-39","Kalmar",0,"Men"
"15579",1976,"40-44","Kalmar",0,"Men"
"15580",1976,"45-49","Kalmar",0,"Men"
"15581",1976,"50-54","Kalmar",0,"Men"
"15582",1976,"55-59","Kalmar",0,"Men"
"15583",1976,"60-64","Kalmar",12.89,"Men"
"15584",1976,"65-69","Kalmar",41.14,"Men"
"15585",1976,"70-74","Kalmar",35.38,"Men"
"15586",1976,"75-59","Kalmar",77.83,"Men"
"15587",1976,"80-84","Kalmar",193.61,"Men"
"15588",1976,"85+","Kalmar",181.65,"Men"
"15589",1976,"0-4","Gotland",0,"Men"
"15590",1976,"5-9","Gotland",0,"Men"
"15591",1976,"10-14","Gotland",0,"Men"
"15592",1976,"15-19","Gotland",0,"Men"
"15593",1976,"20-24","Gotland",0,"Men"
"15594",1976,"25-29","Gotland",0,"Men"
"15595",1976,"30-34","Gotland",0,"Men"
"15596",1976,"35-39","Gotland",0,"Men"
"15597",1976,"40-44","Gotland",0,"Men"
"15598",1976,"45-49","Gotland",0,"Men"
"15599",1976,"50-54","Gotland",0,"Men"
"15600",1976,"55-59","Gotland",0,"Men"
"15601",1976,"60-64","Gotland",63.57,"Men"
"15602",1976,"65-69","Gotland",65.83,"Men"
"15603",1976,"70-74","Gotland",0,"Men"
"15604",1976,"75-59","Gotland",382.17,"Men"
"15605",1976,"80-84","Gotland",496.89,"Men"
"15606",1976,"85+","Gotland",0,"Men"
"15607",1976,"0-4","Blekinge",0,"Men"
"15608",1976,"5-9","Blekinge",0,"Men"
"15609",1976,"10-14","Blekinge",0,"Men"
"15610",1976,"15-19","Blekinge",0,"Men"
"15611",1976,"20-24","Blekinge",0,"Men"
"15612",1976,"25-29","Blekinge",0,"Men"
"15613",1976,"30-34","Blekinge",0,"Men"
"15614",1976,"35-39","Blekinge",0,"Men"
"15615",1976,"40-44","Blekinge",0,"Men"
"15616",1976,"45-49","Blekinge",0,"Men"
"15617",1976,"50-54","Blekinge",22.2,"Men"
"15618",1976,"55-59","Blekinge",0,"Men"
"15619",1976,"60-64","Blekinge",21.72,"Men"
"15620",1976,"65-69","Blekinge",94.89,"Men"
"15621",1976,"70-74","Blekinge",59.6,"Men"
"15622",1976,"75-59","Blekinge",90.68,"Men"
"15623",1976,"80-84","Blekinge",0,"Men"
"15624",1976,"85+","Blekinge",320.77,"Men"
"15625",1976,"0-4","Skåne",0,"Men"
"15626",1976,"5-9","Skåne",0,"Men"
"15627",1976,"10-14","Skåne",0,"Men"
"15628",1976,"15-19","Skåne",0,"Men"
"15629",1976,"20-24","Skåne",0,"Men"
"15630",1976,"25-29","Skåne",5.02,"Men"
"15631",1976,"30-34","Skåne",0,"Men"
"15632",1976,"35-39","Skåne",3.19,"Men"
"15633",1976,"40-44","Skåne",7.22,"Men"
"15634",1976,"45-49","Skåne",0,"Men"
"15635",1976,"50-54","Skåne",22.79,"Men"
"15636",1976,"55-59","Skåne",16.52,"Men"
"15637",1976,"60-64","Skåne",28.06,"Men"
"15638",1976,"65-69","Skåne",46.23,"Men"
"15639",1976,"70-74","Skåne",67.11,"Men"
"15640",1976,"75-59","Skåne",156.67,"Men"
"15641",1976,"80-84","Skåne",274.25,"Men"
"15642",1976,"85+","Skåne",506.27,"Men"
"15643",1976,"0-4","Halland",0,"Men"
"15644",1976,"5-9","Halland",0,"Men"
"15645",1976,"10-14","Halland",0,"Men"
"15646",1976,"15-19","Halland",0,"Men"
"15647",1976,"20-24","Halland",0,"Men"
"15648",1976,"25-29","Halland",0,"Men"
"15649",1976,"30-34","Halland",0,"Men"
"15650",1976,"35-39","Halland",0,"Men"
"15651",1976,"40-44","Halland",0,"Men"
"15652",1976,"45-49","Halland",0,"Men"
"15653",1976,"50-54","Halland",14.94,"Men"
"15654",1976,"55-59","Halland",0,"Men"
